Sim 2

Light Normalized Radiosity: 91.86454%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.93569%
Light Transmittance: 1.19977%
Stokes Shift Absorptance (converted to heat): 0.58305%
Quantum Yield Absorptance (converted to heat): 0.89127%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 4.45568%
Fluorescent Absorptance (converted to fluorescent emission): 2.98163%
Reflectance by Fluorescent Emission: 2.89266%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.46199%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1549.0	0.9355	0.037	0.0275	0.0	0.0	0.0	0.0	0.0	0.037	1.4884	2e-06	0.0	1.5e-05	0.252921	0.39287572	500.0	3e-06	
1551.0	0.9361	0.0387	0.0253	0.0	0.0	0.0	0.0	0.0	0.0387	1.4884	2e-06	0.0	1.5e-05	0.251976	0.3922643	500.0	3e-06	
1553.0	0.9332	0.0384	0.0285	0.0	0.0	0.0	0.0	0.0	0.0384	1.4884	2e-06	0.0	1.6e-05	0.251037	0.39165768	500.0	3e-06	
1555.0	0.9344	0.0374	0.0282	0.0	0.0	0.0	0.0	0.0	0.0374	1.4884	2e-06	0.0	1.6e-05	0.250108	0.39104708	500.0	3e-06	
1557.0	0.9335	0.0383	0.0283	0.0	0.0	0.0	0.0	0.0	0.0383	1.4884	2e-06	0.0	1.6e-05	0.249179	0.390428	500.0	3e-06	
1559.0	0.9307	0.041	0.0284	0.0	0.0	0.0	0.0	0.0	0.041	1.488391	2e-06	0.0	1.6e-05	0.248256	0.38979692	500.0	3e-06	
1561.0	0.9342	0.0373	0.0285	0.0	0.0	0.0	0.0	0.0	0.0373	1.488367	3e-06	0.0	1.6e-05	0.247338	0.38915131	500.0	3e-06	
1563.0	0.9362	0.038	0.0259	0.0	0.0	0.0	0.0	0.0	0.038	1.488343	3e-06	0.0	1.6e-05	0.246418	0.38848202	500.0	3e-06	
1565.0	0.9385	0.0388	0.0227	0.0	0.0	0.0	0.0	0.0	0.0388	1.488323	3e-06	0.0	1.6e-05	0.245485	0.38778844	500.0	3e-06	
1567.0	0.9308	0.0418	0.0274	0.0	0.0	0.0	0.0	0.0	0.0418	1.488315	3e-06	0.0	1.7e-05	0.244536	0.38706893	500.0	3e-06	
1569.0	0.9303	0.041	0.0287	0.0	0.0	0.0	0.0	0.0	0.041	1.488307	3e-06	0.0	1.7e-05	0.243578	0.38632911	500.0	3e-06	
1571.0	0.9336	0.042	0.0244	0.0	0.0	0.0	0.0	0.0	0.042	1.4883	3e-06	2e-06	1.7e-05	0.242609	0.38557434	500.0	3e-06	
1573.0	0.9339	0.0375	0.0286	0.0	0.0	0.0	0.0	0.0	0.0375	1.4883	3e-06	0.0	1.7e-05	0.241635	0.38480625	500.0	3e-06	
1575.0	0.9326	0.0395	0.0279	0.0	0.0	0.0	0.0	0.0	0.0395	1.4883	3e-06	0.0	1.7e-05	0.240657	0.38403658	500.0	3e-06	
1577.0	0.9317	0.0396	0.0287	0.0	0.0	0.0	0.0	0.0	0.0396	1.4883	3e-06	0.0	1.7e-05	0.239678	0.38327289	500.0	3e-06	
1579.0	0.9316	0.0401	0.0283	0.0	0.0	0.0	0.0	0.0	0.0401	1.4883	3e-06	0.0	1.7e-05	0.238703	0.3825227	500.0	3e-06	
1581.0	0.9275	0.0431	0.0294	0.0	0.0	0.0	0.0	0.0	0.0431	1.4883	3e-06	3e-06	1.7e-05	0.237731	0.38179485	500.0	3e-06	
1583.0	0.9343	0.0363	0.0293	0.0	0.0	0.0	0.0	0.0	0.0363	1.4883	3e-06	0.0	1.7e-05	0.236777	0.38109036	500.0	3e-06	
1585.0	0.9333	0.0379	0.0288	0.0	0.0	0.0	0.0	0.0	0.0379	1.4883	3e-06	0.0	1.7e-05	0.235833	0.38041842	500.0	3e-06	
1587.0	0.9308	0.0394	0.0298	0.0	0.0	0.0	0.0	0.0	0.0394	1.4883	3e-06	0.0	1.7e-05	0.234903	0.37977993	500.0	3e-06	
1589.0	0.931	0.0388	0.0302	0.0	0.0	0.0	0.0	0.0	0.0388	1.4883	3e-06	0.0	1.7e-05	0.233986	0.37917637	500.0	3e-06	
1591.0	0.9321	0.0395	0.0284	0.0	0.0	0.0	0.0	0.0	0.0395	1.4883	3e-06	0.0	1.7e-05	0.233089	0.37860481	500.0	3e-06	
1593.0	0.9269	0.0439	0.0291	0.0	0.0	0.0	0.0	0.0	0.0439	1.4883	3e-06	0.0	1.7e-05	0.232209	0.378063	500.0	3e-06	
1595.0	0.9318	0.0415	0.0266	0.0	0.0	0.0	0.0	0.0	0.0415	1.4883	3e-06	0.0	1.7e-05	0.231342	0.37754839	500.0	3e-06	
1597.0	0.9307	0.0407	0.0287	0.0	0.0	0.0	0.0	0.0	0.0407	1.4883	3e-06	0.0	1.7e-05	0.230487	0.3770557	500.0	3e-06	
1599.0	0.9302	0.0417	0.0281	0.0	0.0	0.0	0.0	0.0	0.0417	1.4883	3e-06	0.0	1.8e-05	0.229644	0.37657881	500.0	3e-06	
1601.0	0.9316	0.0397	0.0287	0.0	0.0	0.0	0.0	0.0	0.0397	1.4883	3e-06	0.0	1.8e-05	0.228813	0.37611115	500.0	4e-06	
1603.0	0.9294	0.0445	0.0261	0.0	0.0	0.0	0.0	0.0	0.0445	1.4883	3e-06	0.0	1.8e-05	0.227986	0.37564804	500.0	4e-06	
1605.0	0.9266	0.0463	0.027	0.0	0.0	0.0	0.0	0.0	0.0463	1.4883	3e-06	0.0	1.9e-05	0.227164	0.37518301	500.0	4e-06	
1607.0	0.9283	0.0448	0.0269	0.0	0.0	0.0	0.0	0.0	0.0448	1.4883	3e-06	0.0	1.9e-05	0.226343	0.37471062	500.0	4e-06	
1609.0	0.9272	0.0469	0.0259	0.0	0.0	0.0	0.0	0.0	0.0469	1.4883	3e-06	0.0	2e-05	0.22552	0.37422623	500.0	4e-06	
1611.0	0.9254	0.0466	0.028	0.0	0.0	0.0	0.0	0.0	0.0466	1.4883	3e-06	0.0	2e-05	0.224695	0.37372596	500.0	4e-06	
1613.0	0.9212	0.051	0.0279	0.0	0.0	0.0	0.0	0.0	0.051	1.4883	3e-06	1e-06	2.1e-05	0.223863	0.37320772	500.0	4e-06	
1615.0	0.9238	0.0462	0.03	0.0	0.0	0.0	0.0	0.0	0.0462	1.4883	3e-06	0.0	2.1e-05	0.223031	0.37266774	500.0	4e-06	
1617.0	0.9239	0.0502	0.0259	0.0	0.0	0.0	0.0	0.0	0.0502	1.4883	3e-06	0.0	2.1e-05	0.222189	0.37210976	500.0	4e-06	
1619.0	0.9181	0.0502	0.0317	0.0	0.0	0.0	0.0	0.0	0.0502	1.4883	4e-06	0.0	2.2e-05	0.221341	0.371534	500.0	4e-06	
1621.0	0.9238	0.0493	0.0269	0.0	0.0	0.0	0.0	0.0	0.0493	1.4883	4e-06	0.0	2.2e-05	0.220485	0.37094554	500.0	4e-06	
1623.0	0.9197	0.0535	0.0268	0.0	0.0	0.0	0.0	0.0	0.0535	1.4883	4e-06	0.0	2.3e-05	0.219627	0.37034629	500.0	4e-06	
1625.0	0.9217	0.0518	0.0264	0.0	0.0	0.0	0.0	0.0	0.0518	1.4883	4e-06	0.0	2.3e-05	0.218767	0.36974384	500.0	4e-06	
1627.0	0.9218	0.0514	0.0267	0.0	0.0	0.0	0.0	0.0	0.0514	1.4883	4e-06	0.0	2.4e-05	0.217907	0.36914462	500.0	5e-06	
1629.0	0.9214	0.0524	0.0262	0.0	0.0	0.0	0.0	0.0	0.0524	1.4883	4e-06	0.0	2.5e-05	0.217049	0.36855504	500.0	5e-06	
1631.0	0.9215	0.0554	0.0231	0.0	0.0	0.0	0.0	0.0	0.0554	1.4883	4e-06	0.0	2.5e-05	0.216197	0.36798094	500.0	5e-06	
1633.0	0.9211	0.0568	0.0221	0.0	0.0	0.0	0.0	0.0	0.0568	1.4883	4e-06	0.0	2.6e-05	0.215351	0.36742917	500.0	5e-06	
1635.0	0.9145	0.06	0.0255	0.0	0.0	0.0	0.0	0.0	0.06	1.4883	4e-06	0.0	2.7e-05	0.214516	0.36690244	500.0	5e-06	
1637.0	0.9112	0.0609	0.028	0.0	0.0	0.0	0.0	0.0	0.0609	1.4883	5e-06	0.0	2.8e-05	0.213693	0.36640416	500.0	5e-06	
1639.0	0.9064	0.0674	0.0262	0.0	0.0	0.0	0.0	0.0	0.0674	1.4883	5e-06	0.0	3e-05	0.212882	0.36593708	500.0	5e-06	
1641.0	0.9121	0.0653	0.0226	0.0	0.0	0.0	0.0	0.0	0.0653	1.4883	5e-06	0.0	3.2e-05	0.212084	0.36550003	500.0	6e-06	
1643.0	0.9046	0.0696	0.0258	0.0	0.0	0.0	0.0	0.0	0.0696	1.4883	6e-06	0.0	3.5e-05	0.2113	0.3650922	500.0	6e-06	
1645.0	0.8969	0.0799	0.0232	0.0	0.0	0.0	0.0	0.0	0.0799	1.4883	6e-06	0.0	3.7e-05	0.21053	0.36471139	500.0	7e-06	
1647.0	0.8976	0.0828	0.0196	0.0	0.0	0.0	0.0	0.0	0.0828	1.4883	7e-06	0.0	4.3e-05	0.20977	0.364353	500.0	8e-06	
1649.0	0.8935	0.0883	0.0183	0.0	0.0	0.0	0.0	0.0	0.0883	1.4883	8e-06	0.0	4.8e-05	0.209023	0.36401388	500.0	9e-06	
1651.0	0.8892	0.0946	0.0162	0.0	0.0	0.0	0.0	0.0	0.0946	1.4883	9e-06	0.0	5.3e-05	0.208285	0.36368965	500.0	1e-05	
1653.0	0.8804	0.1046	0.015	0.0	0.0	0.0	0.0	0.0	0.1046	1.4883	1e-05	0.0	6.3e-05	0.207554	0.36337297	500.0	1.1e-05	
1655.0	0.8646	0.1234	0.012	0.0	0.0	0.0	0.0	0.0	0.1234	1.4883	1.2e-05	0.0	7.3e-05	0.206828	0.36306075	500.0	1.3e-05	
1657.0	0.8652	0.1249	0.0099	0.0	0.0	0.0	0.0	0.0	0.1249	1.4883	1.4e-05	0.0	8.3e-05	0.206108	0.36274818	500.0	1.5e-05	
1659.0	0.8478	0.1427	0.0095	0.0	0.0	0.0	0.0	0.0	0.1427	1.4883	1.6e-05	0.0	0.0001	0.205387	0.36242717	500.0	1.8e-05	
1661.0	0.8362	0.1569	0.0069	0.0	0.0	0.0	0.0	0.0	0.1569	1.4883	1.9e-05	0.0	0.000118	0.204666	0.36209625	500.0	2.1e-05	
1663.0	0.8279	0.1664	0.0057	0.0	0.0	0.0	0.0	0.0	0.1665	1.4883	2.2e-05	0.0	0.000135	0.203944	0.36175275	500.0	2.5e-05	
1665.0	0.8174	0.1786	0.0039	0.0	0.0	0.0	0.0	0.0	0.1787	1.4883	2.7e-05	0.0	0.00016	0.203216	0.36139007	500.0	2.9e-05	
1667.0	0.808	0.1888	0.0032	0.0	0.0	0.0	0.0	0.0	0.1889	1.4883	3.1e-05	0.0	0.000189	0.202484	0.36100908	500.0	3.4e-05	
1669.0	0.794	0.2046	0.0014	0.0	0.0	0.0	0.0	0.0	0.2046	1.4883	3.6e-05	0.0	0.000217	0.201748	0.36061136	500.0	3.9e-05	
1671.0	0.7736	0.225	0.0014	0.0	0.0	0.0	0.0	0.0	0.225	1.4883	4.1e-05	0.0	0.000249	0.201006	0.36019582	500.0	4.5e-05	
1673.0	0.7586	0.2409	0.0006	0.0	0.0	0.0	0.0	0.0	0.2409	1.4883	4.7e-05	0.0	0.000283	0.200258	0.35976538	500.0	5.1e-05	
1675.0	0.7527	0.2463	0.001	0.0	0.0	0.0	0.0	0.0	0.2464	1.4883	5.3e-05	0.0	0.000317	0.199507	0.3593249	500.0	5.7e-05	
1677.0	0.7336	0.2658	0.0007	0.0	0.0	0.0	0.0	0.0	0.2658	1.4883	5.8e-05	0.0	0.000349	0.198754	0.35887967	500.0	6.3e-05	
1679.0	0.7358	0.2636	0.0006	0.0	0.0	0.0	0.0	0.0	0.2637	1.4883	6.4e-05	0.0	0.00038	0.198	0.35843484	500.0	6.8e-05	
1681.0	0.7229	0.2763	0.0008	0.0	0.0	0.0	0.0	0.0	0.2764	1.4883	6.9e-05	0.0	0.000411	0.197247	0.35799512	500.0	7.3e-05	
1683.0	0.7203	0.2792	0.0005	0.0	0.0	0.0	0.0	0.0	0.2792	1.4883	7.3e-05	0.0	0.000437	0.196498	0.35756865	500.0	7.7e-05	
1685.0	0.715	0.2843	0.0007	0.0	0.0	0.0	0.0	0.0	0.2843	1.4883	7.7e-05	0.0	0.000457	0.195756	0.35716215	500.0	8.1e-05	
1687.0	0.7103	0.2893	0.0004	0.0	0.0	0.0	0.0	0.0	0.2893	1.4883	8e-05	0.0	0.000477	0.19502	0.3567765	500.0	8.4e-05	
1689.0	0.7033	0.2963	0.0004	0.0	0.0	0.0	0.0	0.0	0.2964	1.4883	8.3e-05	0.0	0.000492	0.194293	0.35641787	500.0	8.6e-05	
1691.0	0.7018	0.2977	0.0005	0.0	0.0	0.0	0.0	0.0	0.2977	1.4883	8.4e-05	0.0	0.000499	0.193579	0.35609224	500.0	8.7e-05	
1693.0	0.7032	0.2967	0.0001	0.0	0.0	0.0	0.0	0.0	0.2967	1.4883	8.5e-05	0.0	0.000505	0.192876	0.35579591	500.0	8.8e-05	
1695.0	0.7027	0.2971	0.0002	0.0	0.0	0.0	0.0	0.0	0.2971	1.4883	8.6e-05	0.0	0.00051	0.192184	0.3555304	500.0	8.9e-05	
1697.0	0.7019	0.2979	0.0002	0.0	0.0	0.0	0.0	0.0	0.2979	1.4883	8.6e-05	0.0	0.000507	0.191506	0.35529824	500.0	8.8e-05	
1699.0	0.6922	0.3074	0.0004	0.0	0.0	0.0	0.0	0.0	0.3074	1.4883	8.5e-05	0.0	0.000505	0.190839	0.35509362	500.0	8.8e-05	
1701.0	0.699	0.3009	0.0002	0.0	0.0	0.0	0.0	0.0	0.3009	1.4883	8.5e-05	0.0	0.000502	0.190183	0.35491411	500.0	8.7e-05	
1703.0	0.6962	0.3036	0.0002	0.0	0.0	0.0	0.0	0.0	0.3037	1.4883	8.4e-05	0.0	0.000497	0.189537	0.35475793	500.0	8.6e-05	
1705.0	0.7022	0.2975	0.0003	0.0	0.0	0.0	0.0	0.0	0.2975	1.4883	8.3e-05	0.0	0.000491	0.188901	0.35461948	500.0	8.5e-05	
1707.0	0.6986	0.3013	0.0001	0.0	0.0	0.0	0.0	0.0	0.3014	1.4883	8.2e-05	0.0	0.000486	0.188273	0.35449446	500.0	8.4e-05	
1709.0	0.7051	0.2945	0.0004	0.0	0.0	0.0	0.0	0.0	0.2945	1.4883	8.2e-05	0.0	0.000482	0.187651	0.35437717	500.0	8.4e-05	
1711.0	0.7118	0.2878	0.0004	0.0	0.0	0.0	0.0	0.0	0.2878	1.4883	8.1e-05	0.0	0.000478	0.187034	0.35426421	500.0	8.3e-05	
1713.0	0.7067	0.2929	0.0004	0.0	0.0	0.0	0.0	0.0	0.2929	1.4883	8.1e-05	0.0	0.000475	0.18642	0.35415115	500.0	8.3e-05	
1715.0	0.7005	0.2991	0.0004	0.0	0.0	0.0	0.0	0.0	0.2992	1.4883	8.1e-05	0.0	0.000474	0.185808	0.35403224	500.0	8.3e-05	
1717.0	0.698	0.3015	0.0005	0.0	0.0	0.0	0.0	0.0	0.3016	1.4883	8.1e-05	0.0	0.000473	0.185196	0.35390518	500.0	8.3e-05	
1719.0	0.6941	0.3057	0.0003	0.0	0.0	0.0	0.0	0.0	0.3057	1.4883	8.1e-05	0.0	0.000472	0.184584	0.35376707	500.0	8.3e-05	
1721.0	0.7014	0.2979	0.0008	0.0	0.0	0.0	0.0	0.0	0.2979	1.4883	8.1e-05	0.0	0.000471	0.18397	0.35361587	500.0	8.2e-05	
1723.0	0.6967	0.3029	0.0004	0.0	0.0	0.0	0.0	0.0	0.3029	1.4883	8e-05	0.0	0.00047	0.183353	0.35344983	500.0	8.2e-05	
1725.0	0.7061	0.2932	0.0008	0.0	0.0	0.0	0.0	0.0	0.2932	1.4883	8e-05	0.0	0.000468	0.182733	0.35326832	500.0	8.2e-05	
1727.0	0.6956	0.3041	0.0003	0.0	0.0	0.0	0.0	0.0	0.3041	1.4883	8e-05	0.0	0.000464	0.182111	0.3530734	500.0	8.1e-05	
1729.0	0.7027	0.2961	0.0012	0.0	0.0	0.0	0.0	0.0	0.2962	1.4883	7.9e-05	0.0	0.000459	0.181486	0.35286564	500.0	8e-05	
1731.0	0.7035	0.2964	0.0001	0.0	0.0	0.0	0.0	0.0	0.2965	1.4883	7.8e-05	0.0	0.000454	0.180858	0.35264676	500.0	8e-05	
1733.0	0.7074	0.292	0.0006	0.0	0.0	0.0	0.0	0.0	0.292	1.4883	7.7e-05	0.0	0.000447	0.180228	0.35242156	500.0	7.8e-05	
1735.0	0.707	0.2923	0.0007	0.0	0.0	0.0	0.0	0.0	0.2923	1.4883	7.6e-05	0.0	0.000438	0.179597	0.3521936	500.0	7.6e-05	
1737.0	0.7127	0.2864	0.0009	0.0	0.0	0.0	0.0	0.0	0.2865	1.4883	7.4e-05	0.0	0.000429	0.178966	0.35196641	500.0	7.5e-05	
1739.0	0.7125	0.2869	0.0006	0.0	0.0	0.0	0.0	0.0	0.2869	1.4883	7.2e-05	0.0	0.000419	0.178337	0.35174533	500.0	7.3e-05	
1741.0	0.7071	0.2919	0.001	0.0	0.0	0.0	0.0	0.0	0.2919	1.4883	7.1e-05	0.0	0.000409	0.177711	0.35153524	500.0	7.1e-05	
1743.0	0.717	0.2822	0.0008	0.0	0.0	0.0	0.0	0.0	0.2822	1.4883	6.9e-05	0.0	0.000398	0.177089	0.35134023	500.0	6.9e-05	
1745.0	0.7216	0.2778	0.0006	0.0	0.0	0.0	0.0	0.0	0.2778	1.4883	6.7e-05	0.0	0.000387	0.176472	0.3511645	500.0	6.7e-05	
1747.0	0.7184	0.2807	0.001	0.0	0.0	0.0	0.0	0.0	0.2807	1.4883	6.5e-05	0.0	0.000377	0.175862	0.35101157	500.0	6.5e-05	
1749.0	0.7224	0.2761	0.0014	0.0	0.0	0.0	0.0	0.0	0.2762	1.4883	6.4e-05	0.0	0.000366	0.17526	0.35088414	500.0	6.3e-05	
1751.0	0.7216	0.2776	0.0008	0.0	0.0	0.0	0.0	0.0	0.2776	1.4883	6.2e-05	0.0	0.000356	0.174667	0.35078403	500.0	6.2e-05	
1753.0	0.7339	0.2653	0.0009	0.0	0.0	0.0	0.0	0.0	0.2653	1.4883	6e-05	0.0	0.000345	0.174083	0.35071209	500.0	6e-05	
1755.0	0.7324	0.266	0.0015	0.0	0.0	0.0	0.0	0.0	0.2661	1.4883	5.8e-05	0.0	0.000335	0.173509	0.35066835	500.0	5.8e-05	
1757.0	0.7392	0.2597	0.0011	0.0	0.0	0.0	0.0	0.0	0.2597	1.488296	5.7e-05	0.0	0.000324	0.172945	0.35064965	500.0	5.6e-05	
1759.0	0.7443	0.2539	0.0017	0.0	0.0	0.0	0.0	0.0	0.254	1.488277	5.5e-05	0.0	0.000313	0.172394	0.35064717	500.0	5.4e-05	
1761.0	0.7446	0.2535	0.0018	0.0	0.0	0.0	0.0	0.0	0.2536	1.488258	5.3e-05	0.0	0.000301	0.171851	0.35066752	500.0	5.2e-05	
1763.0	0.7509	0.247	0.0021	0.0	0.0	0.0	0.0	0.0	0.247	1.488239	5.1e-05	0.0	0.00029	0.171317	0.35070819	500.0	5e-05	
1765.0	0.7532	0.2448	0.002	0.0	0.0	0.0	0.0	0.0	0.2448	1.488226	4.9e-05	0.0	0.000278	0.170788	0.35076957	500.0	4.8e-05	
1767.0	0.7595	0.2381	0.0024	0.0	0.0	0.0	0.0	0.0	0.2381	1.488213	4.7e-05	0.0	0.000266	0.170267	0.35084384	500.0	4.6e-05	
1769.0	0.7515	0.2451	0.0035	0.0	0.0	0.0	0.0	0.0	0.2451	1.4882	4.5e-05	0.0	0.000254	0.16975	0.35092712	500.0	4.4e-05	
1771.0	0.764	0.2323	0.0037	0.0	0.0	0.0	0.0	0.0	0.2323	1.4882	4.3e-05	0.0	0.000243	0.169235	0.35102348	500.0	4.3e-05	
1773.0	0.772	0.226	0.002	0.0	0.0	0.0	0.0	0.0	0.226	1.4882	4.1e-05	0.0	0.000232	0.168723	0.35112146	500.0	4.1e-05	
1775.0	0.7698	0.2264	0.0037	0.0	0.0	0.0	0.0	0.0	0.2265	1.4882	3.9e-05	0.0	0.000222	0.168213	0.35121747	500.0	3.9e-05	
1777.0	0.7775	0.2186	0.0038	0.0	0.0	0.0	0.0	0.0	0.2187	1.4882	3.8e-05	0.0	0.000214	0.167703	0.35130622	500.0	3.8e-05	
1779.0	0.776	0.2189	0.0051	0.0	0.0	0.0	0.0	0.0	0.219	1.4882	3.6e-05	0.0	0.000206	0.167193	0.35138676	500.0	3.6e-05	
1781.0	0.7863	0.2087	0.005	0.0	0.0	0.0	0.0	0.0	0.2088	1.4882	3.5e-05	0.0	0.000199	0.166682	0.35145715	500.0	3.5e-05	
1783.0	0.7817	0.2134	0.0049	0.0	0.0	0.0	0.0	0.0	0.2134	1.4882	3.4e-05	0.0	0.000194	0.166168	0.35151362	500.0	3.5e-05	
1785.0	0.7845	0.2106	0.0049	0.0	0.0	0.0	0.0	0.0	0.2106	1.4882	3.4e-05	0.0	0.00019	0.165652	0.351557	500.0	3.4e-05	
1787.0	0.7866	0.2084	0.005	0.0	0.0	0.0	0.0	0.0	0.2084	1.4882	3.3e-05	0.0	0.000187	0.165133	0.35158777	500.0	3.3e-05	
1789.0	0.7902	0.2038	0.006	0.0	0.0	0.0	0.0	0.0	0.2039	1.4882	3.3e-05	0.0	0.000184	0.164612	0.35160543	500.0	3.3e-05	
1791.0	0.7868	0.2075	0.0057	0.0	0.0	0.0	0.0	0.0	0.2075	1.4882	3.3e-05	0.0	0.000183	0.164087	0.35161221	500.0	3.3e-05	
1793.0	0.7931	0.2016	0.0053	0.0	0.0	0.0	0.0	0.0	0.2016	1.4882	3.2e-05	0.0	0.000182	0.163561	0.35161089	500.0	3.3e-05	
1795.0	0.7847	0.2076	0.0077	0.0	0.0	0.0	0.0	0.0	0.2076	1.4882	3.2e-05	0.0	0.000181	0.163033	0.35160403	500.0	3.2e-05	
1797.0	0.7924	0.2023	0.0053	0.0	0.0	0.0	0.0	0.0	0.2023	1.4882	3.2e-05	0.0	0.00018	0.162504	0.35159512	500.0	3.2e-05	
1799.0	0.7843	0.2099	0.0058	0.0	0.0	0.0	0.0	0.0	0.2099	1.4882	3.2e-05	0.0	0.000179	0.161976	0.35158806	500.0	3.2e-05	
1801.0	0.7945	0.1992	0.0062	0.0	0.0	0.0	0.0	0.0	0.1992	1.4882	3.2e-05	0.0	0.000178	0.161449	0.35158682	500.0	3.2e-05	
1803.0	0.7874	0.2063	0.0062	0.0	0.0	0.0	0.0	0.0	0.2064	1.4882	3.2e-05	0.0	0.000177	0.160924	0.35159533	500.0	3.2e-05	
1805.0	0.7853	0.2078	0.0069	0.0	0.0	0.0	0.0	0.0	0.2078	1.4882	3.2e-05	0.0	0.000176	0.160402	0.3516173	500.0	3.2e-05	
1807.0	0.7939	0.1994	0.0067	0.0	0.0	0.0	0.0	0.0	0.1994	1.4882	3.1e-05	0.0	0.000175	0.159886	0.3516564	500.0	3.1e-05	
1809.0	0.7904	0.2039	0.0057	0.0	0.0	0.0	0.0	0.0	0.204	1.4882	3.1e-05	0.0	0.000173	0.159375	0.35171565	500.0	3.1e-05	
1811.0	0.7913	0.2018	0.0069	0.0	0.0	0.0	0.0	0.0	0.2018	1.4882	3.1e-05	0.0	0.000171	0.15887	0.35179707	500.0	3.1e-05	
1813.0	0.7923	0.2011	0.0065	0.0	0.0	0.0	0.0	0.0	0.2012	1.4882	3.1e-05	0.0	0.00017	0.158372	0.35190236	500.0	3e-05	
1815.0	0.7885	0.2035	0.0081	0.0	0.0	0.0	0.0	0.0	0.2035	1.4882	3e-05	0.0	0.000168	0.157881	0.3520325	500.0	3e-05	
1817.0	0.795	0.1973	0.0077	0.0	0.0	0.0	0.0	0.0	0.1973	1.4882	3e-05	0.0	0.000166	0.157399	0.35218769	500.0	3e-05	
1819.0	0.7867	0.2055	0.0078	0.0	0.0	0.0	0.0	0.0	0.2055	1.4882	3e-05	0.0	0.000164	0.156924	0.3523675	500.0	3e-05	
1821.0	0.8	0.1934	0.0066	0.0	0.0	0.0	0.0	0.0	0.1934	1.4882	2.9e-05	0.0	0.000162	0.156457	0.35257101	500.0	2.9e-05	
1823.0	0.8006	0.1916	0.0078	0.0	0.0	0.0	0.0	0.0	0.1916	1.4882	2.9e-05	0.0	0.00016	0.155998	0.35279639	500.0	2.9e-05	
1825.0	0.7939	0.1983	0.0079	0.0	0.0	0.0	0.0	0.0	0.1983	1.4882	2.9e-05	0.0	0.000157	0.155546	0.35304154	500.0	2.9e-05	
1827.0	0.7926	0.1983	0.0091	0.0	0.0	0.0	0.0	0.0	0.1983	1.4882	2.8e-05	0.0	0.000154	0.155102	0.35330456	500.0	2.8e-05	
1829.0	0.797	0.1949	0.0081	0.0	0.0	0.0	0.0	0.0	0.1949	1.4882	2.7e-05	0.0	0.000151	0.154663	0.35358188	500.0	2.8e-05	
1831.0	0.7975	0.192	0.0105	0.0	0.0	0.0	0.0	0.0	0.192	1.4882	2.7e-05	0.0	0.000148	0.154229	0.35387041	500.0	2.7e-05	
1833.0	0.8044	0.1855	0.0101	0.0	0.0	0.0	0.0	0.0	0.1855	1.4882	2.6e-05	0.0	0.000144	0.153801	0.35416731	500.0	2.6e-05	
1835.0	0.8038	0.186	0.0103	0.0	0.0	0.0	0.0	0.0	0.186	1.4882	2.6e-05	0.0	0.00014	0.153376	0.35446908	500.0	2.6e-05	
1837.0	0.8048	0.1844	0.0108	0.0	0.0	0.0	0.0	0.0	0.1844	1.4882	2.5e-05	0.0	0.000137	0.152954	0.35477257	500.0	2.5e-05	
1839.0	0.8094	0.1784	0.0122	0.0	0.0	0.0	0.0	0.0	0.1784	1.4882	2.4e-05	0.0	0.000133	0.152534	0.35507512	500.0	2.5e-05	
1841.0	0.809	0.1786	0.0123	0.0	0.0	0.0	0.0	0.0	0.1787	1.4882	2.4e-05	0.0	0.000129	0.152115	0.35537387	500.0	2.4e-05	
1843.0	0.8139	0.1739	0.0121	0.0	0.0	0.0	0.0	0.0	0.174	1.4882	2.3e-05	0.0	0.000125	0.151697	0.35566657	500.0	2.3e-05	
1845.0	0.8149	0.1733	0.0118	0.0	0.0	0.0	0.0	0.0	0.1733	1.4882	2.2e-05	0.0	0.000121	0.151278	0.35595071	500.0	2.3e-05	
1847.0	0.8158	0.1705	0.0137	0.0	0.0	0.0	0.0	0.0	0.1705	1.4882	2.2e-05	0.0	0.000118	0.150859	0.35622527	500.0	2.2e-05	
1849.0	0.8182	0.1674	0.0144	0.0	0.0	0.0	0.0	0.0	0.1674	1.4882	2.1e-05	0.0	0.000115	0.150438	0.35648964	500.0	2.2e-05	
1851.0	0.8163	0.1679	0.0159	0.0	0.0	0.0	0.0	0.0	0.1679	1.4882	2.1e-05	0.0	0.000113	0.150015	0.35674285	500.0	2.1e-05	
1853.0	0.8198	0.1649	0.0153	0.0	0.0	0.0	0.0	0.0	0.1649	1.4882	2e-05	0.0	0.000111	0.149591	0.35698551	500.0	2.1e-05	
