Sim 1

Light Normalized Radiosity: 91.95037%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 6.69974%
Light Transmittance: 1.34989%
Stokes Shift Absorptance (converted to heat): 0.18847%
Quantum Yield Absorptance (converted to heat): 0.30918%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 1.55765%
Fluorescent Absorptance (converted to fluorescent emission): 1.06007%
Reflectance by Fluorescent Emission: 0.9934%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 6.20209%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1277.0	0.9659	0.0	0.0341	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.363386	0.49489367	500.0	0.0	
1279.0	0.9653	0.0	0.0347	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.361627	0.49329386	500.0	0.0	
1281.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.359883	0.49169352	500.0	0.0	
1283.0	0.9671	0.0	0.0329	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.358152	0.49009161	500.0	0.0	
1285.0	0.9644	0.0	0.0356	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.356433	0.48848751	500.0	0.0	
1287.0	0.9677	0.0	0.0323	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.354723	0.48688116	500.0	0.0	
1289.0	0.9646	0.0	0.0354	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.353024	0.48527333	500.0	0.0	
1291.0	0.9684	0.0	0.0316	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.351333	0.48366497	500.0	0.0	
1293.0	0.9662	0.0	0.0338	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.349651	0.48205791	500.0	0.0	
1295.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.34798	0.48045435	500.0	0.0	
1297.0	0.9688	0.0	0.0312	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.34632	0.47885636	500.0	0.0	
1299.0	0.9648	0.0	0.0352	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.344673	0.47726524	500.0	0.0	
1301.0	0.9653	0.0	0.0347	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.343041	0.47568173	500.0	0.0	
1303.0	0.9633	0.0	0.0367	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.341425	0.474106	500.0	0.0	
1305.0	0.968	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.339825	0.47253736	500.0	0.0	
1307.0	0.9667	0.0	0.0333	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.338239	0.47097477	500.0	0.0	
1309.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.336668	0.46941706	500.0	0.0	
1311.0	0.9651	0.0	0.0349	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.335111	0.46786322	500.0	0.0	
1313.0	0.9669	0.0	0.0331	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.333566	0.46631182	500.0	0.0	
1315.0	0.9638	0.0	0.0362	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.332032	0.46476175	500.0	0.0	
1317.0	0.9668	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.330507	0.46321216	500.0	0.0	
1319.0	0.9637	0.0	0.0363	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.328992	0.46166265	500.0	0.0	
1321.0	0.9624	0.0	0.0376	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.327484	0.46011293	500.0	0.0	
1323.0	0.9663	0.0	0.0337	0.0	0.0	0.0	0.0	0.0	0.0	1.4886	0.0	0.0	0.0	0.325982	0.45856346	500.0	0.0	
1325.0	0.9649	0.0002	0.0349	0.0	0.0	0.0	0.0	0.0	0.0002	1.488599	0.0	0.0	0.0	0.324488	0.45701515	500.0	0.0	
1327.0	0.9658	0.0003	0.0339	0.0	0.0	0.0	0.0	0.0	0.0003	1.488597	0.0	0.0	0.0	0.323002	0.4554695	500.0	0.0	
1329.0	0.9651	0.0007	0.0342	0.0	0.0	0.0	0.0	0.0	0.0007	1.488594	0.0	0.0	0.0	0.321523	0.45392867	500.0	0.0	
1331.0	0.965	0.0016	0.0334	0.0	0.0	0.0	0.0	0.0	0.0016	1.488592	0.0	0.0	0.0	0.320054	0.45239448	500.0	0.0	
1333.0	0.9635	0.0022	0.0343	0.0	0.0	0.0	0.0	0.0	0.0022	1.488581	0.0	0.0	1e-06	0.318601	0.45086559	500.0	0.0	
1335.0	0.964	0.0057	0.0303	0.0	0.0	0.0	0.0	0.0	0.0057	1.488563	0.0	0.0	2e-06	0.317164	0.44934378	500.0	0.0	
1337.0	0.9592	0.0073	0.0335	0.0	0.0	0.0	0.0	0.0	0.0073	1.488545	0.0	0.0	3e-06	0.315738	0.44783104	500.0	0.0	
1339.0	0.9568	0.009	0.0341	0.0	0.0	0.0	0.0	0.0	0.009	1.488527	1e-06	0.0	5e-06	0.314325	0.44632689	500.0	0.0	
1341.0	0.9518	0.0162	0.032	0.0	0.0	0.0	0.0	0.0	0.0162	1.488519	1e-06	0.0	7e-06	0.312919	0.44483362	500.0	0.0	
1343.0	0.9425	0.0343	0.0232	0.0	0.0	0.0	0.0	0.0	0.0343	1.488513	1e-06	6e-06	1e-05	0.311516	0.44334818	500.0	0.0	
1345.0	0.9461	0.0263	0.0276	0.0	0.0	0.0	0.0	0.0	0.0263	1.488507	2e-06	0.0	1.3e-05	0.310137	0.44186817	500.0	0.0	
1347.0	0.9456	0.031	0.0235	0.0	0.0	0.0	0.0	0.0	0.031	1.4885	2e-06	0.0	1.5e-05	0.308761	0.44039287	500.0	0.0	
1349.0	0.9352	0.0437	0.0212	0.0	0.0	0.0	0.0	0.0	0.0437	1.4885	2e-06	1e-06	1.9e-05	0.307389	0.43892297	500.0	1e-06	
1351.0	0.9362	0.0446	0.0192	0.0	0.0	0.0	0.0	0.0	0.0446	1.4885	3e-06	0.0	2.3e-05	0.306029	0.43745552	500.0	1e-06	
1353.0	0.9239	0.0554	0.0208	0.0	0.0	0.0	0.0	0.0	0.0554	1.4885	3e-06	1e-06	2.7e-05	0.304671	0.43598989	500.0	1e-06	
1355.0	0.927	0.0558	0.0172	0.0	0.0	0.0	0.0	0.0	0.0558	1.4885	4e-06	0.0	3.1e-05	0.303325	0.43452541	500.0	1e-06	
1357.0	0.9228	0.0616	0.0156	0.0	0.0	0.0	0.0	0.0	0.0616	1.4885	4e-06	0.0	3.6e-05	0.30198	0.43306244	500.0	1e-06	
1359.0	0.9146	0.0686	0.0167	0.0	0.0	0.0	0.0	0.0	0.0686	1.4885	5e-06	0.0	4.1e-05	0.300641	0.43160129	500.0	1e-06	
1361.0	0.9094	0.0772	0.0134	0.0	0.0	0.0	0.0	0.0	0.0772	1.4885	6e-06	0.0	4.6e-05	0.299307	0.43014296	500.0	1e-06	
1363.0	0.9072	0.0796	0.0132	0.0	0.0	0.0	0.0	0.0	0.0796	1.4885	6e-06	0.0	5e-05	0.29798	0.42868897	500.0	1e-06	
1365.0	0.9096	0.077	0.0134	0.0	0.0	0.0	0.0	0.0	0.077	1.4885	7e-06	0.0	5.4e-05	0.296658	0.42724116	500.0	1e-06	
1367.0	0.9053	0.0852	0.0095	0.0	0.0	0.0	0.0	0.0	0.0852	1.4885	7e-06	0.0	5.7e-05	0.295345	0.42580083	500.0	1e-06	
1369.0	0.8999	0.0875	0.0126	0.0	0.0	0.0	0.0	0.0	0.0875	1.4885	7e-06	0.0	6.1e-05	0.294039	0.42436927	500.0	2e-06	
1371.0	0.895	0.0936	0.0114	0.0	0.0	0.0	0.0	0.0	0.0936	1.4885	8e-06	0.0	6.4e-05	0.292743	0.42294723	500.0	2e-06	
1373.0	0.8971	0.094	0.0088	0.0	0.0	0.0	0.0	0.0	0.094	1.4885	8e-06	0.0	6.6e-05	0.291456	0.42153502	500.0	2e-06	
1375.0	0.8915	0.097	0.0114	0.0	0.0	0.0	0.0	0.0	0.097	1.4885	8e-06	0.0	6.9e-05	0.29018	0.42013212	500.0	2e-06	
1377.0	0.8932	0.0958	0.0111	0.0	0.0	0.0	0.0	0.0	0.0958	1.4885	9e-06	0.0	7.1e-05	0.288913	0.41873788	500.0	2e-06	
1379.0	0.8903	0.1016	0.0081	0.0	0.0	0.0	0.0	0.0	0.1016	1.4885	9e-06	0.0	7.3e-05	0.287657	0.41735142	500.0	2e-06	
1381.0	0.8889	0.101	0.0101	0.0	0.0	0.0	0.0	0.0	0.101	1.4885	9e-06	0.0	7.4e-05	0.286409	0.41597175	500.0	2e-06	
1383.0	0.8909	0.1002	0.0089	0.0	0.0	0.0	0.0	0.0	0.1002	1.4885	9e-06	0.0	7.5e-05	0.285169	0.4145976	500.0	2e-06	
1385.0	0.8867	0.1031	0.0102	0.0	0.0	0.0	0.0	0.0	0.1031	1.4885	9e-06	0.0	7.6e-05	0.283938	0.41322785	500.0	2e-06	
1387.0	0.8914	0.0997	0.0089	0.0	0.0	0.0	0.0	0.0	0.0997	1.4885	9e-06	0.0	7.6e-05	0.282713	0.41186156	500.0	2e-06	
1389.0	0.8865	0.1039	0.0095	0.0	0.0	0.0	0.0	0.0	0.1039	1.4885	9e-06	0.0	7.6e-05	0.281494	0.41049796	500.0	2e-06	
1391.0	0.8907	0.1015	0.0078	0.0	0.0	0.0	0.0	0.0	0.1015	1.4885	9e-06	0.0	7.6e-05	0.28028	0.40913633	500.0	2e-06	
1393.0	0.8943	0.0979	0.0078	0.0	0.0	0.0	0.0	0.0	0.0979	1.4885	9e-06	0.0	7.5e-05	0.27907	0.40777641	500.0	2e-06	
1395.0	0.888	0.1015	0.0105	0.0	0.0	0.0	0.0	0.0	0.1015	1.4885	9e-06	0.0	7.5e-05	0.277865	0.40641846	500.0	2e-06	
1397.0	0.8915	0.1001	0.0084	0.0	0.0	0.0	0.0	0.0	0.1001	1.4885	9e-06	0.0	7.5e-05	0.276664	0.40506313	500.0	2e-06	
1399.0	0.8818	0.1092	0.0089	0.0	0.0	0.0	0.0	0.0	0.1092	1.4885	9e-06	0.0	7.5e-05	0.275467	0.40371141	500.0	2e-06	
1401.0	0.889	0.1035	0.0074	0.0	0.0	0.0	0.0	0.0	0.1035	1.4885	9e-06	0.0	7.5e-05	0.274274	0.40236472	500.0	2e-06	
1403.0	0.8856	0.1045	0.0099	0.0	0.0	0.0	0.0	0.0	0.1045	1.4885	9e-06	0.0	7.5e-05	0.273087	0.40102461	500.0	2e-06	
1405.0	0.8894	0.0993	0.0112	0.0	0.0	0.0	0.0	0.0	0.0993	1.4885	1e-05	0.0	7.6e-05	0.271906	0.39969256	500.0	2e-06	
1407.0	0.8913	0.0994	0.0093	0.0	0.0	0.0	0.0	0.0	0.0994	1.4885	1e-05	0.0	7.7e-05	0.270732	0.39836963	500.0	2e-06	
1409.0	0.8847	0.1068	0.0085	0.0	0.0	0.0	0.0	0.0	0.1068	1.4885	1e-05	0.0	7.7e-05	0.269565	0.39705649	500.0	2e-06	
1411.0	0.8861	0.1059	0.0081	0.0	0.0	0.0	0.0	0.0	0.1059	1.4885	1e-05	0.0	7.8e-05	0.268407	0.39575345	500.0	2e-06	
1413.0	0.8841	0.1052	0.0107	0.0	0.0	0.0	0.0	0.0	0.1052	1.4885	1e-05	0.0	7.9e-05	0.267256	0.39446031	500.0	2e-06	
1415.0	0.8796	0.111	0.0094	0.0	0.0	0.0	0.0	0.0	0.111	1.4885	1e-05	0.0	8e-05	0.266115	0.39317637	500.0	2e-06	
1417.0	0.8858	0.1046	0.0096	0.0	0.0	0.0	0.0	0.0	0.1046	1.4885	1e-05	0.0	8.1e-05	0.26498	0.39190082	500.0	2e-06	
1419.0	0.8842	0.1069	0.0088	0.0	0.0	0.0	0.0	0.0	0.1069	1.4885	1e-05	0.0	8.2e-05	0.263853	0.39063265	500.0	2e-06	
1421.0	0.881	0.1093	0.0097	0.0	0.0	0.0	0.0	0.0	0.1093	1.4885	1.1e-05	0.0	8.3e-05	0.262733	0.3893708	500.0	2e-06	
1423.0	0.8842	0.1064	0.0093	0.0	0.0	0.0	0.0	0.0	0.1064	1.4885	1.1e-05	0.0	8.4e-05	0.26162	0.38811405	500.0	2e-06	
1425.0	0.8797	0.1117	0.0086	0.0	0.0	0.0	0.0	0.0	0.1117	1.4885	1.1e-05	0.0	8.5e-05	0.260513	0.38686132	500.0	2e-06	
1427.0	0.8706	0.1185	0.0109	0.0	0.0	0.0	0.0	0.0	0.1185	1.488499	1.1e-05	0.0	8.5e-05	0.259411	0.38561136	500.0	2e-06	
1429.0	0.8756	0.1157	0.0087	0.0	0.0	0.0	0.0	0.0	0.1157	1.488494	1.1e-05	0.0	8.6e-05	0.258316	0.38436285	500.0	2e-06	
1431.0	0.8801	0.1121	0.0078	0.0	0.0	0.0	0.0	0.0	0.1121	1.488488	1.1e-05	0.0	8.6e-05	0.257224	0.38311617	500.0	2e-06	
1433.0	0.8836	0.1085	0.0079	0.0	0.0	0.0	0.0	0.0	0.1085	1.488483	1.1e-05	0.0	8.6e-05	0.256136	0.38187114	500.0	2e-06	
1435.0	0.873	0.1161	0.0109	0.0	0.0	0.0	0.0	0.0	0.1161	1.488476	1.1e-05	0.0	8.7e-05	0.255053	0.38062748	500.0	2e-06	
1437.0	0.8824	0.1093	0.0083	0.0	0.0	0.0	0.0	0.0	0.1093	1.488458	1.1e-05	0.0	8.6e-05	0.253978	0.37938384	500.0	2e-06	
1439.0	0.8788	0.1115	0.0097	0.0	0.0	0.0	0.0	0.0	0.1115	1.488441	1.1e-05	0.0	8.5e-05	0.252907	0.37814377	500.0	2e-06	
1441.0	0.8855	0.1054	0.0091	0.0	0.0	0.0	0.0	0.0	0.1054	1.488423	1.1e-05	0.0	8.4e-05	0.251839	0.37690858	500.0	2e-06	
1443.0	0.8808	0.1099	0.0093	0.0	0.0	0.0	0.0	0.0	0.1099	1.488406	1.1e-05	0.0	8.3e-05	0.250775	0.37567989	500.0	2e-06	
1445.0	0.8794	0.1089	0.0116	0.0	0.0	0.0	0.0	0.0	0.1089	1.488405	1e-05	0.0	8e-05	0.249709	0.37446285	500.0	2e-06	
1447.0	0.8871	0.103	0.0099	0.0	0.0	0.0	0.0	0.0	0.103	1.488403	1e-05	0.0	7.7e-05	0.248649	0.3732545	500.0	2e-06	
1449.0	0.8852	0.1059	0.0089	0.0	0.0	0.0	0.0	0.0	0.1059	1.488402	1e-05	0.0	7.4e-05	0.247595	0.37205556	500.0	2e-06	
1451.0	0.8899	0.0989	0.0112	0.0	0.0	0.0	0.0	0.0	0.0989	1.4884	9e-06	0.0	7.1e-05	0.246548	0.37086641	500.0	2e-06	
1453.0	0.8931	0.096	0.011	0.0	0.0	0.0	0.0	0.0	0.096	1.4884	9e-06	0.0	6.8e-05	0.245507	0.36968742	500.0	1e-06	
1455.0	0.8889	0.0988	0.0123	0.0	0.0	0.0	0.0	0.0	0.0988	1.4884	8e-06	0.0	6.5e-05	0.244473	0.36851776	500.0	1e-06	
1457.0	0.8969	0.0912	0.0118	0.0	0.0	0.0	0.0	0.0	0.0912	1.4884	8e-06	0.0	6.2e-05	0.243445	0.36735673	500.0	1e-06	
1459.0	0.8919	0.0926	0.0155	0.0	0.0	0.0	0.0	0.0	0.0926	1.4884	8e-06	0.0	5.9e-05	0.242424	0.36620346	500.0	1e-06	
1461.0	0.9	0.085	0.015	0.0	0.0	0.0	0.0	0.0	0.085	1.4884	7e-06	0.0	5.6e-05	0.241409	0.36505707	500.0	1e-06	
1463.0	0.9008	0.0832	0.0161	0.0	0.0	0.0	0.0	0.0	0.0832	1.4884	7e-06	0.0	5.3e-05	0.2404	0.36391639	500.0	1e-06	
1465.0	0.9022	0.083	0.0148	0.0	0.0	0.0	0.0	0.0	0.083	1.4884	6e-06	0.0	5e-05	0.239395	0.36278042	500.0	1e-06	
1467.0	0.9089	0.0752	0.016	0.0	0.0	0.0	0.0	0.0	0.0752	1.4884	6e-06	0.0	4.7e-05	0.238395	0.36164812	500.0	1e-06	
1469.0	0.9132	0.0722	0.0146	0.0	0.0	0.0	0.0	0.0	0.0722	1.4884	6e-06	0.0	4.4e-05	0.237399	0.36051877	500.0	1e-06	
1471.0	0.9117	0.0686	0.0196	0.0	0.0	0.0	0.0	0.0	0.0686	1.4884	5e-06	0.0	4.1e-05	0.236408	0.35939156	500.0	1e-06	
1473.0	0.9133	0.0646	0.0221	0.0	0.0	0.0	0.0	0.0	0.0646	1.4884	5e-06	0.0	3.9e-05	0.235418	0.35826617	500.0	1e-06	
1475.0	0.9136	0.0661	0.0204	0.0	0.0	0.0	0.0	0.0	0.0661	1.4884	5e-06	0.0	3.7e-05	0.234432	0.35714239	500.0	1e-06	
1477.0	0.9188	0.0616	0.0196	0.0	0.0	0.0	0.0	0.0	0.0616	1.4884	5e-06	0.0	3.5e-05	0.233448	0.35602049	500.0	1e-06	
1479.0	0.9196	0.0604	0.02	0.0	0.0	0.0	0.0	0.0	0.0604	1.4884	4e-06	0.0	3.3e-05	0.232469	0.35490102	500.0	1e-06	
1481.0	0.9214	0.0577	0.0209	0.0	0.0	0.0	0.0	0.0	0.0577	1.4884	4e-06	0.0	3.2e-05	0.231492	0.35378489	500.0	1e-06	
1483.0	0.9259	0.0517	0.0224	0.0	0.0	0.0	0.0	0.0	0.0517	1.4884	4e-06	0.0	3e-05	0.230519	0.35267314	500.0	1e-06	
1485.0	0.9227	0.056	0.0213	0.0	0.0	0.0	0.0	0.0	0.056	1.4884	4e-06	0.0	2.9e-05	0.229549	0.35156712	500.0	1e-06	
1487.0	0.9208	0.0556	0.0237	0.0	0.0	0.0	0.0	0.0	0.0556	1.4884	4e-06	0.0	2.8e-05	0.228582	0.35046807	500.0	1e-06	
1489.0	0.926	0.0495	0.0245	0.0	0.0	0.0	0.0	0.0	0.0495	1.4884	4e-06	0.0	2.7e-05	0.227622	0.34937683	500.0	1e-06	
1491.0	0.9261	0.0498	0.0241	0.0	0.0	0.0	0.0	0.0	0.0498	1.4884	3e-06	0.0	2.6e-05	0.226666	0.34829426	500.0	1e-06	
1493.0	0.9247	0.0473	0.028	0.0	0.0	0.0	0.0	0.0	0.0473	1.4884	3e-06	0.0	2.5e-05	0.225716	0.34722077	500.0	0.0	
1495.0	0.9271	0.0459	0.027	0.0	0.0	0.0	0.0	0.0	0.0459	1.4884	3e-06	1e-06	2.4e-05	0.22477	0.34615657	500.0	0.0	
1497.0	0.9318	0.0427	0.0255	0.0	0.0	0.0	0.0	0.0	0.0427	1.4884	3e-06	0.0	2.3e-05	0.223835	0.34510116	500.0	0.0	
1499.0	0.9354	0.0388	0.0258	0.0	0.0	0.0	0.0	0.0	0.0388	1.4884	3e-06	0.0	2.2e-05	0.222902	0.34405433	500.0	0.0	
1501.0	0.9339	0.0393	0.0268	0.0	0.0	0.0	0.0	0.0	0.0393	1.4884	3e-06	0.0	2.1e-05	0.221975	0.34301526	500.0	0.0	
1503.0	0.9342	0.0422	0.0236	0.0	0.0	0.0	0.0	0.0	0.0422	1.4884	3e-06	0.0	2e-05	0.221053	0.34198315	500.0	0.0	
1505.0	0.928	0.04	0.032	0.0	0.0	0.0	0.0	0.0	0.04	1.4884	3e-06	0.0	1.9e-05	0.220137	0.34095707	500.0	0.0	
1507.0	0.9295	0.0398	0.0307	0.0	0.0	0.0	0.0	0.0	0.0398	1.4884	3e-06	0.0	1.9e-05	0.219224	0.33993602	500.0	0.0	
1509.0	0.9385	0.0331	0.0285	0.0	0.0	0.0	0.0	0.0	0.0331	1.4884	2e-06	0.0	1.8e-05	0.218317	0.33891902	500.0	0.0	
1511.0	0.9325	0.038	0.0295	0.0	0.0	0.0	0.0	0.0	0.038	1.4884	2e-06	0.0	1.8e-05	0.217412	0.33790531	500.0	0.0	
1513.0	0.9271	0.0416	0.0312	0.0	0.0	0.0	0.0	0.0	0.0416	1.4884	2e-06	2e-06	1.7e-05	0.216509	0.33689409	500.0	0.0	
1515.0	0.9278	0.0413	0.0309	0.0	0.0	0.0	0.0	0.0	0.0413	1.4884	2e-06	3e-06	1.7e-05	0.215612	0.33588459	500.0	0.0	
1517.0	0.9355	0.0326	0.0319	0.0	0.0	0.0	0.0	0.0	0.0326	1.4884	2e-06	0.0	1.6e-05	0.214722	0.3348764	500.0	0.0	
1519.0	0.935	0.0356	0.0294	0.0	0.0	0.0	0.0	0.0	0.0356	1.4884	2e-06	0.0	1.6e-05	0.21383	0.33386973	500.0	0.0	
1521.0	0.9337	0.033	0.0334	0.0	0.0	0.0	0.0	0.0	0.033	1.4884	2e-06	0.0	1.5e-05	0.212941	0.33286457	500.0	0.0	
1523.0	0.9361	0.031	0.033	0.0	0.0	0.0	0.0	0.0	0.031	1.4884	2e-06	0.0	1.5e-05	0.212053	0.33186152	500.0	0.0	
1525.0	0.9356	0.0339	0.0305	0.0	0.0	0.0	0.0	0.0	0.0339	1.4884	2e-06	2e-06	1.5e-05	0.211168	0.33086121	500.0	0.0	
1527.0	0.9377	0.0317	0.0306	0.0	0.0	0.0	0.0	0.0	0.0317	1.4884	2e-06	0.0	1.5e-05	0.21029	0.32986442	500.0	0.0	
1529.0	0.93	0.0362	0.0338	0.0	0.0	0.0	0.0	0.0	0.0362	1.4884	2e-06	3e-06	1.5e-05	0.209409	0.32887277	500.0	0.0	
1531.0	0.9338	0.0331	0.0332	0.0	0.0	0.0	0.0	0.0	0.0331	1.4884	2e-06	1e-06	1.5e-05	0.208537	0.32788681	500.0	0.0	
1533.0	0.9315	0.0362	0.0323	0.0	0.0	0.0	0.0	0.0	0.0362	1.4884	2e-06	0.0	1.5e-05	0.207669	0.32690779	500.0	0.0	
1535.0	0.9394	0.0306	0.03	0.0	0.0	0.0	0.0	0.0	0.0306	1.4884	2e-06	0.0	1.6e-05	0.206804	0.3259367	500.0	0.0	
1537.0	0.9315	0.0376	0.0309	0.0	0.0	0.0	0.0	0.0	0.0376	1.4884	2e-06	1e-06	1.6e-05	0.205941	0.3249741	500.0	0.0	
1539.0	0.9292	0.0368	0.0339	0.0	0.0	0.0	0.0	0.0	0.0368	1.4884	2e-06	0.0	1.6e-05	0.205088	0.32402001	500.0	0.0	
1541.0	0.9324	0.0347	0.0329	0.0	0.0	0.0	0.0	0.0	0.0347	1.4884	2e-06	0.0	1.6e-05	0.204237	0.32307478	500.0	0.0	
1543.0	0.9339	0.0341	0.0319	0.0	0.0	0.0	0.0	0.0	0.0341	1.4884	2e-06	0.0	1.6e-05	0.20339	0.32213814	500.0	0.0	
1545.0	0.9345	0.0352	0.0303	0.0	0.0	0.0	0.0	0.0	0.0352	1.4884	2e-06	0.0	1.6e-05	0.202551	0.32120931	500.0	0.0	
1547.0	0.9282	0.0384	0.0335	0.0	0.0	0.0	0.0	0.0	0.0384	1.4884	2e-06	2e-06	1.7e-05	0.201712	0.32028811	500.0	0.0	
1549.0	0.9295	0.0358	0.0347	0.0	0.0	0.0	0.0	0.0	0.0358	1.4884	2e-06	0.0	1.7e-05	0.200884	0.31937313	500.0	0.0	
1551.0	0.9263	0.0375	0.0362	0.0	0.0	0.0	0.0	0.0	0.0375	1.4884	2e-06	0.0	1.7e-05	0.200058	0.31846397	500.0	0.0	
1553.0	0.9295	0.0378	0.0327	0.0	0.0	0.0	0.0	0.0	0.0378	1.4884	2e-06	0.0	1.7e-05	0.199234	0.31755968	500.0	0.0	
1555.0	0.9297	0.0372	0.0331	0.0	0.0	0.0	0.0	0.0	0.0372	1.4884	2e-06	0.0	1.8e-05	0.198416	0.31665908	500.0	0.0	
1557.0	0.9279	0.0387	0.0335	0.0	0.0	0.0	0.0	0.0	0.0387	1.4884	2e-06	0.0	1.8e-05	0.197601	0.31576153	500.0	0.0	
1559.0	0.9338	0.0351	0.0312	0.0	0.0	0.0	0.0	0.0	0.0351	1.488391	2e-06	0.0	1.8e-05	0.196792	0.31486425	500.0	0.0	
1561.0	0.9281	0.0388	0.0331	0.0	0.0	0.0	0.0	0.0	0.0388	1.488367	3e-06	0.0	1.8e-05	0.19599	0.31396566	500.0	0.0	
1563.0	0.9267	0.0398	0.0335	0.0	0.0	0.0	0.0	0.0	0.0398	1.488343	3e-06	0.0	1.8e-05	0.195193	0.31306801	500.0	0.0	
1565.0	0.9291	0.0377	0.0332	0.0	0.0	0.0	0.0	0.0	0.0377	1.488323	3e-06	0.0	1.8e-05	0.194396	0.31217229	500.0	0.0	
1567.0	0.9281	0.0403	0.0316	0.0	0.0	0.0	0.0	0.0	0.0403	1.488315	3e-06	0.0	1.8e-05	0.193597	0.31127976	500.0	0.0	
1569.0	0.9287	0.0375	0.0338	0.0	0.0	0.0	0.0	0.0	0.0375	1.488307	3e-06	0.0	1.9e-05	0.1928	0.31038838	500.0	0.0	
1571.0	0.9263	0.0418	0.0319	0.0	0.0	0.0	0.0	0.0	0.0418	1.4883	3e-06	1e-06	1.9e-05	0.192002	0.30949916	500.0	0.0	
1573.0	0.927	0.0401	0.0329	0.0	0.0	0.0	0.0	0.0	0.0401	1.4883	3e-06	0.0	1.9e-05	0.19121	0.30861349	500.0	0.0	
1575.0	0.9235	0.0403	0.0362	0.0	0.0	0.0	0.0	0.0	0.0403	1.4883	3e-06	0.0	1.9e-05	0.190419	0.30773123	500.0	0.0	
1577.0	0.9321	0.039	0.0288	0.0	0.0	0.0	0.0	0.0	0.039	1.4883	3e-06	0.0	1.9e-05	0.18963	0.30685333	500.0	0.0	
1579.0	0.9263	0.0414	0.0322	0.0	0.0	0.0	0.0	0.0	0.0414	1.4883	3e-06	0.0	1.9e-05	0.188845	0.30598079	500.0	0.0	
1581.0	0.9256	0.0414	0.033	0.0	0.0	0.0	0.0	0.0	0.0414	1.4883	3e-06	2e-06	1.9e-05	0.188059	0.30511473	500.0	0.0	
1583.0	0.9251	0.0375	0.0374	0.0	0.0	0.0	0.0	0.0	0.0375	1.4883	3e-06	0.0	1.8e-05	0.187285	0.30425527	500.0	0.0	
1585.0	0.9267	0.0395	0.0337	0.0	0.0	0.0	0.0	0.0	0.0395	1.4883	3e-06	0.0	1.9e-05	0.186511	0.30340369	500.0	0.0	
1587.0	0.9282	0.0387	0.0332	0.0	0.0	0.0	0.0	0.0	0.0387	1.4883	3e-06	0.0	1.9e-05	0.185742	0.30256008	500.0	0.0	
1589.0	0.9306	0.0363	0.0331	0.0	0.0	0.0	0.0	0.0	0.0363	1.4883	3e-06	0.0	1.9e-05	0.184975	0.30172466	500.0	0.0	
1591.0	0.924	0.043	0.033	0.0	0.0	0.0	0.0	0.0	0.043	1.4883	3e-06	0.0	1.9e-05	0.184215	0.30089708	500.0	0.0	
