Sim 3

Light Normalized Radiosity: 91.84976%
Light Absorptance (heat generated by Stokes shift, Quantum Yield, non-fluorescent particles, and medium ): 7.14228%
Light Transmittance: 1.00796%
Stokes Shift Absorptance (converted to heat): 0.80895%
Quantum Yield Absorptance (converted to heat): 1.20085%
Total Fluorescent Absorptance (absorptance of photons by fluorescent particles): 5.99789%
Fluorescent Absorptance (converted to fluorescent emission): 3.98855%
Reflectance by Fluorescent Emission: 3.89554%
Non-Fluorescent Particles and Medium Absorptance (converted to heat): 5.13302%

Note: In the column headers below, the number in parentheses indicates the layer number for each attenuation coefficient (e.g., mu_s(1), mu_med(1), mu_a(1), mu_af(1) for layer 1)
Note: The units are based on micrometer
Wavelength	Normalized Radiosity	Absorptance	Transmittance	Stokes Shift Absorptance	Quantum Yield Absorptance	Total Fluorescent Absorptance	Reflectance (via fluorescent emission)	Fluorescent Absorptance	Non-Fluorescent Particles/Medium Absorptance	n_medium(1)	k_medium(1)	mu_a(non-fluorescent)(1)	mu_a(medium)(1)	mu_s(1)	g(1)	Thickness(1)	mu_a(fluorescent)1(1)
1585.0	0.9328	0.044	0.0232	0.0	0.0	0.0	0.0	0.0	0.044	1.4883	3e-06	0.0	1.4e-05	0.324267	0.47195183	500.0	9e-06	
1587.0	0.9344	0.0458	0.0198	0.0	0.0	0.0	0.0	0.0	0.0458	1.4883	3e-06	0.0	1.4e-05	0.323058	0.47152073	500.0	9e-06	
1589.0	0.9343	0.0439	0.0217	0.0	0.0	0.0	0.0	0.0	0.0439	1.4883	3e-06	0.0	1.4e-05	0.321885	0.47114666	500.0	9e-06	
1591.0	0.938	0.0396	0.0224	0.0	0.0	0.0	0.0	0.0	0.0396	1.4883	3e-06	0.0	1.4e-05	0.320755	0.47082377	500.0	9e-06	
1593.0	0.933	0.0438	0.0232	0.0	0.0	0.0	0.0	0.0	0.0438	1.4883	3e-06	0.0	1.4e-05	0.319665	0.47054736	500.0	9e-06	
1595.0	0.9324	0.0447	0.0229	0.0	0.0	0.0	0.0	0.0	0.0447	1.4883	3e-06	0.0	1.4e-05	0.318609	0.47031231	500.0	1e-05	
1597.0	0.933	0.0442	0.0228	0.0	0.0	0.0	0.0	0.0	0.0442	1.4883	3e-06	0.0	1.4e-05	0.317584	0.470109	500.0	1e-05	
1599.0	0.9306	0.0458	0.0237	0.0	0.0	0.0	0.0	0.0	0.0458	1.4883	3e-06	0.0	1.4e-05	0.316586	0.4699266	500.0	1e-05	
1601.0	0.9304	0.048	0.0216	0.0	0.0	0.0	0.0	0.0	0.048	1.4883	3e-06	0.0	1.5e-05	0.315609	0.46975366	500.0	1e-05	
1603.0	0.931	0.048	0.0211	0.0	0.0	0.0	0.0	0.0	0.048	1.4883	3e-06	0.0	1.5e-05	0.314644	0.46958211	500.0	1e-05	
1605.0	0.9317	0.0454	0.0229	0.0	0.0	0.0	0.0	0.0	0.0454	1.4883	3e-06	0.0	1.5e-05	0.313684	0.46940106	500.0	1e-05	
1607.0	0.9274	0.0493	0.0233	0.0	0.0	0.0	0.0	0.0	0.0493	1.4883	3e-06	0.0	1.6e-05	0.312722	0.46920159	500.0	1.1e-05	
1609.0	0.9261	0.0504	0.0236	0.0	0.0	0.0	0.0	0.0	0.0504	1.4883	3e-06	0.0	1.6e-05	0.311751	0.4689763	500.0	1.1e-05	
1611.0	0.9294	0.0491	0.0214	0.0	0.0	0.0	0.0	0.0	0.0491	1.4883	3e-06	0.0	1.6e-05	0.310766	0.46871922	500.0	1.1e-05	
1613.0	0.9223	0.0558	0.0219	0.0	0.0	0.0	0.0	0.0	0.0558	1.4883	3e-06	1e-06	1.7e-05	0.309761	0.46842753	500.0	1.1e-05	
1615.0	0.9308	0.0499	0.0193	0.0	0.0	0.0	0.0	0.0	0.0499	1.4883	3e-06	0.0	1.7e-05	0.308738	0.46809575	500.0	1.1e-05	
1617.0	0.9285	0.0504	0.0212	0.0	0.0	0.0	0.0	0.0	0.0504	1.4883	3e-06	0.0	1.7e-05	0.307689	0.46773095	500.0	1.2e-05	
1619.0	0.9293	0.0513	0.0193	0.0	0.0	0.0	0.0	0.0	0.0513	1.4883	4e-06	0.0	1.8e-05	0.306616	0.46733441	500.0	1.2e-05	
1621.0	0.9262	0.0532	0.0207	0.0	0.0	0.0	0.0	0.0	0.0532	1.4883	4e-06	0.0	1.8e-05	0.305518	0.46691536	500.0	1.2e-05	
1623.0	0.9214	0.0576	0.0211	0.0	0.0	0.0	0.0	0.0	0.0576	1.4883	4e-06	0.0	1.8e-05	0.304406	0.46647778	500.0	1.2e-05	
1625.0	0.9271	0.0551	0.0178	0.0	0.0	0.0	0.0	0.0	0.0551	1.4883	4e-06	0.0	1.9e-05	0.303282	0.46603484	500.0	1.2e-05	
1627.0	0.9201	0.0583	0.0216	0.0	0.0	0.0	0.0	0.0	0.0583	1.4883	4e-06	0.0	1.9e-05	0.302151	0.46559766	500.0	1.3e-05	
1629.0	0.918	0.0622	0.0198	0.0	0.0	0.0	0.0	0.0	0.0622	1.4883	4e-06	0.0	2e-05	0.301021	0.46517707	500.0	1.3e-05	
1631.0	0.9166	0.064	0.0193	0.0	0.0	0.0	0.0	0.0	0.064	1.4883	4e-06	0.0	2e-05	0.299902	0.46478271	500.0	1.3e-05	
1633.0	0.9212	0.0601	0.0187	0.0	0.0	0.0	0.0	0.0	0.0601	1.4883	4e-06	0.0	2.1e-05	0.298797	0.4644257	500.0	1.4e-05	
1635.0	0.9189	0.0624	0.0187	0.0	0.0	0.0	0.0	0.0	0.0624	1.4883	4e-06	0.0	2.2e-05	0.297715	0.46411003	500.0	1.4e-05	
1637.0	0.9146	0.0654	0.02	0.0	0.0	0.0	0.0	0.0	0.0654	1.4883	5e-06	0.0	2.3e-05	0.296661	0.46384079	500.0	1.5e-05	
1639.0	0.9194	0.0623	0.0183	0.0	0.0	0.0	0.0	0.0	0.0623	1.4883	5e-06	0.0	2.4e-05	0.295636	0.46362177	500.0	1.5e-05	
1641.0	0.9123	0.0706	0.0171	0.0	0.0	0.0	0.0	0.0	0.0706	1.4883	5e-06	0.0	2.6e-05	0.294643	0.46345022	500.0	1.7e-05	
1643.0	0.9075	0.0763	0.0162	0.0	0.0	0.0	0.0	0.0	0.0763	1.4883	6e-06	0.0	2.8e-05	0.293685	0.46332403	500.0	1.8e-05	
1645.0	0.9088	0.076	0.0153	0.0	0.0	0.0	0.0	0.0	0.076	1.4883	6e-06	0.0	3e-05	0.292758	0.46323875	500.0	1.9e-05	
1647.0	0.9012	0.0854	0.0135	0.0	0.0	0.0	0.0	0.0	0.0854	1.4883	7e-06	0.0	3.5e-05	0.291859	0.46318609	500.0	2.2e-05	
1649.0	0.895	0.0904	0.0146	0.0	0.0	0.0	0.0	0.0	0.0904	1.4883	8e-06	0.0	3.9e-05	0.290986	0.46316027	500.0	2.5e-05	
1651.0	0.8912	0.0999	0.0089	0.0	0.0	0.0	0.0	0.0	0.0999	1.4883	9e-06	0.0	4.3e-05	0.290136	0.46315356	500.0	2.7e-05	
1653.0	0.8814	0.1106	0.008	0.0	0.0	0.0	0.0	0.0	0.1106	1.4883	1e-05	0.0	5.1e-05	0.2893	0.46315357	500.0	3.2e-05	
1655.0	0.8704	0.1193	0.0103	0.0	0.0	0.0	0.0	0.0	0.1193	1.4883	1.2e-05	0.0	5.9e-05	0.288475	0.46315506	500.0	3.7e-05	
1657.0	0.8632	0.1309	0.006	0.0	0.0	0.0	0.0	0.0	0.1309	1.4883	1.4e-05	0.0	6.8e-05	0.287657	0.46315012	500.0	4.3e-05	
1659.0	0.8569	0.1373	0.0058	0.0	0.0	0.0	0.0	0.0	0.1373	1.4883	1.6e-05	0.0	8.1e-05	0.286835	0.46312569	500.0	5.1e-05	
1661.0	0.8453	0.1508	0.0039	0.0	0.0	0.0	0.0	0.0	0.1508	1.4883	1.9e-05	0.0	9.5e-05	0.286008	0.46307965	500.0	6e-05	
1663.0	0.8333	0.1625	0.0042	0.0	0.0	0.0	0.0	0.0	0.1625	1.4883	2.2e-05	0.0	0.00011	0.285171	0.46300814	500.0	6.9e-05	
1665.0	0.817	0.1804	0.0026	0.0	0.0	0.0	0.0	0.0	0.1804	1.4883	2.7e-05	0.0	0.00013	0.284316	0.46290098	500.0	8.2e-05	
1667.0	0.8035	0.1949	0.0016	0.0	0.0	0.0	0.0	0.0	0.1949	1.4883	3.1e-05	0.0	0.000153	0.283443	0.46276031	500.0	9.6e-05	
1669.0	0.7921	0.2063	0.0015	0.0	0.0	0.0	0.0	0.0	0.2064	1.4883	3.6e-05	0.0	0.000176	0.282552	0.46258947	500.0	0.000111	
1671.0	0.7807	0.2184	0.001	0.0	0.0	0.0	0.0	0.0	0.2184	1.4883	4.1e-05	0.0	0.000202	0.28164	0.46238751	500.0	0.000127	
1673.0	0.7643	0.2349	0.0008	0.0	0.0	0.0	0.0	0.0	0.2349	1.4883	4.7e-05	0.0	0.00023	0.280708	0.46215998	500.0	0.000144	
1675.0	0.7565	0.2433	0.0003	0.0	0.0	0.0	0.0	0.0	0.2433	1.4883	5.3e-05	0.0	0.000258	0.279761	0.46191554	500.0	0.000161	
1677.0	0.7472	0.2526	0.0002	0.0	0.0	0.0	0.0	0.0	0.2526	1.4883	5.8e-05	0.0	0.000284	0.278802	0.4616634	500.0	0.000176	
1679.0	0.7393	0.2602	0.0005	0.0	0.0	0.0	0.0	0.0	0.2602	1.4883	6.4e-05	0.0	0.000309	0.277837	0.46141247	500.0	0.000191	
1681.0	0.742	0.2577	0.0003	0.0	0.0	0.0	0.0	0.0	0.2577	1.4883	6.9e-05	0.0	0.000334	0.276869	0.46117075	500.0	0.000206	
1683.0	0.7229	0.2769	0.0002	0.0	0.0	0.0	0.0	0.0	0.2769	1.4883	7.3e-05	0.0	0.000355	0.275907	0.46095162	500.0	0.000219	
1685.0	0.7216	0.2782	0.0003	0.0	0.0	0.0	0.0	0.0	0.2782	1.4883	7.7e-05	0.0	0.000371	0.274957	0.4607659	500.0	0.000228	
1687.0	0.7145	0.2855	0.0	0.0	0.0	0.0	0.0	0.0	0.2855	1.4883	8e-05	0.0	0.000387	0.274021	0.46061489	500.0	0.000237	
1689.0	0.7111	0.2889	0.0	0.0	0.0	0.0	0.0	0.0	0.289	1.4883	8.3e-05	0.0	0.0004	0.273106	0.46050812	500.0	0.000244	
1691.0	0.7164	0.2835	0.0001	0.0	0.0	0.0	0.0	0.0	0.2836	1.4883	8.4e-05	0.0	0.000405	0.27222	0.4604547	500.0	0.000246	
1693.0	0.7087	0.2911	0.0002	0.0	0.0	0.0	0.0	0.0	0.2912	1.4883	8.5e-05	0.0	0.00041	0.271359	0.46044807	500.0	0.000249	
1695.0	0.7046	0.2954	0.0	0.0	0.0	0.0	0.0	0.0	0.2954	1.4883	8.6e-05	0.0	0.000414	0.270525	0.46048994	500.0	0.00025	
1697.0	0.6978	0.3021	0.0001	0.0	0.0	0.0	0.0	0.0	0.3021	1.4883	8.6e-05	0.0	0.000412	0.269725	0.46058355	500.0	0.000249	
1699.0	0.7066	0.2934	0.0	0.0	0.0	0.0	0.0	0.0	0.2935	1.4883	8.5e-05	0.0	0.00041	0.268951	0.46071878	500.0	0.000247	
1701.0	0.7058	0.2942	0.0	0.0	0.0	0.0	0.0	0.0	0.2942	1.4883	8.5e-05	0.0	0.000408	0.268203	0.46089101	500.0	0.000246	
1703.0	0.7065	0.2935	0.0	0.0	0.0	0.0	0.0	0.0	0.2936	1.4883	8.4e-05	0.0	0.000404	0.267482	0.46109663	500.0	0.000243	
1705.0	0.7024	0.2976	0.0	0.0	0.0	0.0	0.0	0.0	0.2976	1.4883	8.3e-05	0.0	0.000399	0.266781	0.46132606	500.0	0.000241	
1707.0	0.7024	0.2973	0.0003	0.0	0.0	0.0	0.0	0.0	0.2973	1.4883	8.2e-05	0.0	0.000395	0.266097	0.46157195	500.0	0.000238	
1709.0	0.7097	0.2903	0.0	0.0	0.0	0.0	0.0	0.0	0.2903	1.4883	8.2e-05	0.0	0.000392	0.265426	0.46182477	500.0	0.000237	
1711.0	0.7083	0.2915	0.0002	0.0	0.0	0.0	0.0	0.0	0.2916	1.4883	8.1e-05	0.0	0.000389	0.264764	0.46207892	500.0	0.000235	
1713.0	0.7152	0.2845	0.0003	0.0	0.0	0.0	0.0	0.0	0.2845	1.4883	8.1e-05	0.0	0.000386	0.264107	0.46232723	500.0	0.000234	
1715.0	0.7114	0.2885	0.0001	0.0	0.0	0.0	0.0	0.0	0.2886	1.4883	8.1e-05	0.0	0.000385	0.263449	0.46256064	500.0	0.000233	
1717.0	0.7064	0.2936	0.0	0.0	0.0	0.0	0.0	0.0	0.2937	1.4883	8.1e-05	0.0	0.000384	0.262788	0.4627757	500.0	0.000233	
1719.0	0.7108	0.2891	0.0001	0.0	0.0	0.0	0.0	0.0	0.2892	1.4883	8.1e-05	0.0	0.000384	0.262121	0.46296815	500.0	0.000233	
1721.0	0.7032	0.2967	0.0001	0.0	0.0	0.0	0.0	0.0	0.2967	1.4883	8.1e-05	0.0	0.000383	0.261445	0.46313519	500.0	0.000233	
1723.0	0.7115	0.2884	0.0001	0.0	0.0	0.0	0.0	0.0	0.2885	1.4883	8e-05	0.0	0.000382	0.260757	0.46327468	500.0	0.000232	
1725.0	0.7071	0.2927	0.0002	0.0	0.0	0.0	0.0	0.0	0.2927	1.4883	8e-05	0.0	0.00038	0.260056	0.46338621	500.0	0.000231	
1727.0	0.7131	0.2866	0.0003	0.0	0.0	0.0	0.0	0.0	0.2867	1.4883	8e-05	0.0	0.000377	0.259343	0.46347375	500.0	0.000229	
1729.0	0.7137	0.2859	0.0004	0.0	0.0	0.0	0.0	0.0	0.286	1.4883	7.9e-05	0.0	0.000373	0.258616	0.46353888	500.0	0.000227	
1731.0	0.7135	0.286	0.0005	0.0	0.0	0.0	0.0	0.0	0.2861	1.4883	7.8e-05	0.0	0.000369	0.257876	0.46358504	500.0	0.000224	
1733.0	0.7083	0.2915	0.0002	0.0	0.0	0.0	0.0	0.0	0.2916	1.4883	7.7e-05	0.0	0.000363	0.257128	0.46362043	500.0	0.00022	
1735.0	0.713	0.2869	0.0001	0.0	0.0	0.0	0.0	0.0	0.2869	1.4883	7.6e-05	0.0	0.000356	0.256372	0.46365118	500.0	0.000216	
1737.0	0.7239	0.2758	0.0004	0.0	0.0	0.0	0.0	0.0	0.2758	1.4883	7.4e-05	0.0	0.000348	0.255611	0.46368331	500.0	0.000211	
1739.0	0.7267	0.2731	0.0002	0.0	0.0	0.0	0.0	0.0	0.2731	1.4883	7.2e-05	0.0	0.00034	0.25485	0.46372554	500.0	0.000206	
1741.0	0.7195	0.2801	0.0004	0.0	0.0	0.0	0.0	0.0	0.2801	1.4883	7.1e-05	0.0	0.000332	0.254093	0.46378566	500.0	0.000201	
1743.0	0.7236	0.2761	0.0003	0.0	0.0	0.0	0.0	0.0	0.2762	1.4883	6.9e-05	0.0	0.000323	0.253343	0.46387012	500.0	0.000195	
1745.0	0.729	0.2709	0.0002	0.0	0.0	0.0	0.0	0.0	0.2709	1.4883	6.7e-05	0.0	0.000315	0.252605	0.46398536	500.0	0.00019	
1747.0	0.7266	0.2733	0.0001	0.0	0.0	0.0	0.0	0.0	0.2733	1.4883	6.5e-05	0.0	0.000306	0.251881	0.46413661	500.0	0.000184	
1749.0	0.7253	0.2744	0.0003	0.0	0.0	0.0	0.0	0.0	0.2744	1.4883	6.4e-05	0.0	0.000298	0.251175	0.46432767	500.0	0.000179	
1751.0	0.7367	0.2628	0.0005	0.0	0.0	0.0	0.0	0.0	0.2628	1.4883	6.2e-05	0.0	0.000289	0.25049	0.46456084	500.0	0.000174	
1753.0	0.7484	0.2506	0.0011	0.0	0.0	0.0	0.0	0.0	0.2506	1.4883	6e-05	0.0	0.000281	0.249826	0.46483688	500.0	0.000169	
1755.0	0.7499	0.2499	0.0002	0.0	0.0	0.0	0.0	0.0	0.2499	1.4883	5.8e-05	0.0	0.000272	0.249185	0.46515516	500.0	0.000163	
1757.0	0.7467	0.253	0.0003	0.0	0.0	0.0	0.0	0.0	0.253	1.488296	5.7e-05	0.0	0.000263	0.248568	0.46551029	500.0	0.000158	
1759.0	0.7504	0.2486	0.001	0.0	0.0	0.0	0.0	0.0	0.2487	1.488277	5.5e-05	0.0	0.000254	0.247976	0.46588847	500.0	0.000153	
1761.0	0.75	0.249	0.001	0.0	0.0	0.0	0.0	0.0	0.2491	1.488258	5.3e-05	0.0	0.000245	0.247404	0.46629859	500.0	0.000147	
1763.0	0.7556	0.2437	0.0007	0.0	0.0	0.0	0.0	0.0	0.2438	1.488239	5.1e-05	0.0	0.000236	0.246852	0.46673617	500.0	0.000142	
1765.0	0.7517	0.2468	0.0014	0.0	0.0	0.0	0.0	0.0	0.2468	1.488226	4.9e-05	0.0	0.000226	0.246315	0.46720108	500.0	0.000136	
1767.0	0.761	0.2373	0.0017	0.0	0.0	0.0	0.0	0.0	0.2373	1.488213	4.7e-05	0.0	0.000216	0.245792	0.4676811	500.0	0.000131	
1769.0	0.7577	0.2414	0.0009	0.0	0.0	0.0	0.0	0.0	0.2415	1.4882	4.5e-05	0.0	0.000206	0.24528	0.46816999	500.0	0.000125	
1771.0	0.7708	0.2281	0.0012	0.0	0.0	0.0	0.0	0.0	0.2281	1.4882	4.3e-05	0.0	0.000197	0.244773	0.46867331	500.0	0.00012	
1773.0	0.7772	0.221	0.0017	0.0	0.0	0.0	0.0	0.0	0.2211	1.4882	4.1e-05	0.0	0.000189	0.24427	0.46917392	500.0	0.000115	
1775.0	0.7763	0.2212	0.0025	0.0	0.0	0.0	0.0	0.0	0.2213	1.4882	3.9e-05	0.0	0.00018	0.243768	0.46966638	500.0	0.00011	
1777.0	0.7749	0.2225	0.0026	0.0	0.0	0.0	0.0	0.0	0.2225	1.4882	3.8e-05	0.0	0.000174	0.243263	0.47014282	500.0	0.000106	
1779.0	0.785	0.2122	0.0028	0.0	0.0	0.0	0.0	0.0	0.2122	1.4882	3.6e-05	0.0	0.000167	0.242753	0.47060207	500.0	0.000103	
1781.0	0.7841	0.2128	0.0031	0.0	0.0	0.0	0.0	0.0	0.2128	1.4882	3.5e-05	0.0	0.000161	0.242236	0.47104157	500.0	9.9e-05	
1783.0	0.7843	0.2138	0.0018	0.0	0.0	0.0	0.0	0.0	0.2139	1.4882	3.4e-05	0.0	0.000158	0.241708	0.4714561	500.0	9.7e-05	
1785.0	0.794	0.2043	0.0016	0.0	0.0	0.0	0.0	0.0	0.2043	1.4882	3.4e-05	0.0	0.000155	0.24117	0.47184742	500.0	9.6e-05	
1787.0	0.7886	0.2095	0.0019	0.0	0.0	0.0	0.0	0.0	0.2095	1.4882	3.3e-05	0.0	0.000152	0.24062	0.47221686	500.0	9.4e-05	
1789.0	0.7898	0.2079	0.0023	0.0	0.0	0.0	0.0	0.0	0.2079	1.4882	3.3e-05	0.0	0.00015	0.240058	0.47256426	500.0	9.3e-05	
1791.0	0.7865	0.211	0.0025	0.0	0.0	0.0	0.0	0.0	0.211	1.4882	3.3e-05	0.0	0.000149	0.239484	0.47289359	500.0	9.2e-05	
1793.0	0.7904	0.2073	0.0023	0.0	0.0	0.0	0.0	0.0	0.2073	1.4882	3.2e-05	0.0	0.000148	0.2389	0.47320959	500.0	9.2e-05	
1795.0	0.7962	0.2002	0.0037	0.0	0.0	0.0	0.0	0.0	0.2002	1.4882	3.2e-05	0.0	0.000147	0.238309	0.47351663	500.0	9.1e-05	
1797.0	0.7983	0.1988	0.0029	0.0	0.0	0.0	0.0	0.0	0.1989	1.4882	3.2e-05	0.0	0.000146	0.237711	0.47382037	500.0	9.1e-05	
1799.0	0.7998	0.1977	0.0025	0.0	0.0	0.0	0.0	0.0	0.1977	1.4882	3.2e-05	0.0	0.000145	0.23711	0.47412701	500.0	9e-05	
1801.0	0.7894	0.2076	0.003	0.0	0.0	0.0	0.0	0.0	0.2076	1.4882	3.2e-05	0.0	0.000145	0.236509	0.47444271	500.0	9e-05	
1803.0	0.793	0.2036	0.0034	0.0	0.0	0.0	0.0	0.0	0.2037	1.4882	3.2e-05	0.0	0.000144	0.23591	0.47477343	500.0	8.9e-05	
1805.0	0.7992	0.1978	0.003	0.0	0.0	0.0	0.0	0.0	0.1978	1.4882	3.2e-05	0.0	0.000143	0.235317	0.47512469	500.0	8.9e-05	
1807.0	0.7863	0.2099	0.0038	0.0	0.0	0.0	0.0	0.0	0.2099	1.4882	3.1e-05	0.0	0.000142	0.234734	0.47550177	500.0	8.8e-05	
1809.0	0.7965	0.2003	0.0032	0.0	0.0	0.0	0.0	0.0	0.2003	1.4882	3.1e-05	0.0	0.000141	0.234162	0.47590891	500.0	8.8e-05	
1811.0	0.799	0.1959	0.0051	0.0	0.0	0.0	0.0	0.0	0.1959	1.4882	3.1e-05	0.0	0.000139	0.233604	0.47634872	500.0	8.7e-05	
1813.0	0.7919	0.2043	0.0037	0.0	0.0	0.0	0.0	0.0	0.2043	1.4882	3.1e-05	0.0	0.000138	0.233062	0.4768232	500.0	8.6e-05	
1815.0	0.7979	0.1985	0.0037	0.0	0.0	0.0	0.0	0.0	0.1985	1.4882	3e-05	0.0	0.000136	0.232538	0.47733328	500.0	8.5e-05	
1817.0	0.7986	0.1976	0.0038	0.0	0.0	0.0	0.0	0.0	0.1976	1.4882	3e-05	0.0	0.000135	0.232031	0.47787862	500.0	8.4e-05	
1819.0	0.7981	0.1986	0.0034	0.0	0.0	0.0	0.0	0.0	0.1986	1.4882	3e-05	0.0	0.000133	0.231543	0.47845793	500.0	8.3e-05	
1821.0	0.7973	0.1987	0.0039	0.0	0.0	0.0	0.0	0.0	0.1988	1.4882	2.9e-05	0.0	0.000131	0.231074	0.47906922	500.0	8.2e-05	
1823.0	0.7896	0.2056	0.0048	0.0	0.0	0.0	0.0	0.0	0.2056	1.4882	2.9e-05	0.0	0.00013	0.230623	0.47970916	500.0	8.1e-05	
1825.0	0.807	0.189	0.0039	0.0	0.0	0.0	0.0	0.0	0.1891	1.4882	2.9e-05	0.0	0.000128	0.230188	0.48037407	500.0	8.1e-05	
1827.0	0.8093	0.1865	0.0041	0.0	0.0	0.0	0.0	0.0	0.1866	1.4882	2.8e-05	0.0	0.000125	0.229769	0.48106064	500.0	7.9e-05	
1829.0	0.7995	0.1947	0.0058	0.0	0.0	0.0	0.0	0.0	0.1947	1.4882	2.7e-05	0.0	0.000123	0.229364	0.48176317	500.0	7.8e-05	
1831.0	0.8075	0.1873	0.0052	0.0	0.0	0.0	0.0	0.0	0.1873	1.4882	2.7e-05	0.0	0.00012	0.22897	0.48247681	500.0	7.6e-05	
1833.0	0.8122	0.1832	0.0046	0.0	0.0	0.0	0.0	0.0	0.1832	1.4882	2.6e-05	0.0	0.000117	0.228586	0.48319711	500.0	7.5e-05	
1835.0	0.8071	0.1863	0.0065	0.0	0.0	0.0	0.0	0.0	0.1864	1.4882	2.6e-05	0.0	0.000114	0.228209	0.48391885	500.0	7.3e-05	
1837.0	0.8115	0.1817	0.0067	0.0	0.0	0.0	0.0	0.0	0.1817	1.4882	2.5e-05	0.0	0.000111	0.227836	0.48463739	500.0	7.1e-05	
1839.0	0.8128	0.1812	0.006	0.0	0.0	0.0	0.0	0.0	0.1813	1.4882	2.4e-05	0.0	0.000108	0.227466	0.48534893	500.0	6.9e-05	
1841.0	0.8167	0.1759	0.0074	0.0	0.0	0.0	0.0	0.0	0.1759	1.4882	2.4e-05	0.0	0.000105	0.227095	0.4860495	500.0	6.8e-05	
1843.0	0.8136	0.1803	0.0062	0.0	0.0	0.0	0.0	0.0	0.1803	1.4882	2.3e-05	0.0	0.000101	0.226722	0.48673612	500.0	6.6e-05	
1845.0	0.8201	0.174	0.0059	0.0	0.0	0.0	0.0	0.0	0.174	1.4882	2.2e-05	0.0	9.9e-05	0.226345	0.48740553	500.0	6.4e-05	
1847.0	0.8179	0.1753	0.0068	0.0	0.0	0.0	0.0	0.0	0.1753	1.4882	2.2e-05	0.0	9.6e-05	0.225961	0.48805672	500.0	6.3e-05	
1849.0	0.8164	0.1745	0.009	0.0	0.0	0.0	0.0	0.0	0.1745	1.4882	2.1e-05	0.0	9.4e-05	0.225571	0.48868929	500.0	6.1e-05	
1851.0	0.8295	0.1611	0.0094	0.0	0.0	0.0	0.0	0.0	0.1611	1.4882	2.1e-05	0.0	9.2e-05	0.225172	0.48930243	500.0	6e-05	
1853.0	0.8222	0.1688	0.0089	0.0	0.0	0.0	0.0	0.0	0.1689	1.4882	2e-05	0.0	9e-05	0.224764	0.48989758	500.0	5.9e-05	
1855.0	0.8334	0.1585	0.0082	0.0	0.0	0.0	0.0	0.0	0.1585	1.4882	2e-05	0.0	8.9e-05	0.224348	0.49047736	500.0	5.8e-05	
1857.0	0.8257	0.1642	0.0101	0.0	0.0	0.0	0.0	0.0	0.1642	1.4882	2e-05	0.0	8.7e-05	0.223924	0.49104378	500.0	5.8e-05	
1859.0	0.8216	0.1697	0.0087	0.0	0.0	0.0	0.0	0.0	0.1697	1.4882	2e-05	0.0	8.6e-05	0.223493	0.49160045	500.0	5.7e-05	
1861.0	0.8226	0.1668	0.0106	0.0	0.0	0.0	0.0	0.0	0.1668	1.4882	1.9e-05	0.0	8.5e-05	0.223055	0.49215179	500.0	5.7e-05	
1863.0	0.8291	0.1611	0.0097	0.0	0.0	0.0	0.0	0.0	0.1612	1.4882	1.9e-05	0.0	8.5e-05	0.222613	0.49270126	500.0	5.6e-05	
1865.0	0.8256	0.1635	0.011	0.0	0.0	0.0	0.0	0.0	0.1635	1.4882	1.9e-05	0.0	8.5e-05	0.222168	0.4932535	500.0	5.7e-05	
1867.0	0.828	0.1634	0.0087	0.0	0.0	0.0	0.0	0.0	0.1634	1.4882	2e-05	0.0	8.5e-05	0.221722	0.49381435	500.0	5.7e-05	
1869.0	0.825	0.1663	0.0087	0.0	0.0	0.0	0.0	0.0	0.1664	1.4882	2e-05	0.0	8.6e-05	0.221277	0.49438777	500.0	5.8e-05	
1871.0	0.8293	0.1605	0.0102	0.0	0.0	0.0	0.0	0.0	0.1605	1.4882	2e-05	0.0	8.8e-05	0.220836	0.49497769	500.0	5.9e-05	
1873.0	0.8204	0.17	0.0096	0.0	0.0	0.0	0.0	0.0	0.17	1.4882	2e-05	0.0	8.9e-05	0.2204	0.49558936	500.0	6e-05	
1875.0	0.8156	0.175	0.0094	0.0	0.0	0.0	0.0	0.0	0.175	1.4882	2.1e-05	0.0	9.1e-05	0.219973	0.49622585	500.0	6.1e-05	
1877.0	0.8157	0.1753	0.009	0.0	0.0	0.0	0.0	0.0	0.1753	1.4882	2.1e-05	0.0	9.3e-05	0.219554	0.49688934	500.0	6.3e-05	
1879.0	0.813	0.1805	0.0065	0.0	0.0	0.0	0.0	0.0	0.1805	1.4882	2.2e-05	0.0	9.5e-05	0.219148	0.49758242	500.0	6.4e-05	
1881.0	0.8103	0.1808	0.0089	0.0	0.0	0.0	0.0	0.0	0.1808	1.4882	2.2e-05	0.0	9.8e-05	0.218753	0.49830599	500.0	6.6e-05	
1883.0	0.8113	0.1799	0.0088	0.0	0.0	0.0	0.0	0.0	0.1799	1.4882	2.3e-05	0.0	0.000101	0.218372	0.49905918	500.0	6.8e-05	
1885.0	0.8068	0.1849	0.0083	0.0	0.0	0.0	0.0	0.0	0.1849	1.4882	2.4e-05	0.0	0.000104	0.218005	0.49984275	500.0	7.1e-05	
1887.0	0.8089	0.1839	0.0072	0.0	0.0	0.0	0.0	0.0	0.184	1.4882	2.5e-05	0.0	0.000108	0.217651	0.50065518	500.0	7.3e-05	
1889.0	0.7963	0.1974	0.0063	0.0	0.0	0.0	0.0	0.0	0.1974	1.4882	2.6e-05	0.0	0.000112	0.217312	0.50149285	500.0	7.6e-05	
